sym,rank,price_usd,price_btc,h24_volume_usd,market_cap_usd,avail_sup,tot_sup,per_change_1h,per_change_24h,per_change_7d,last_updated,price_euro,vol_euro_24h,market_cap_euro
NEOS,118,5.39169,0.00206899,412619.0,1.8285432E7,3391410.0,3391410.0,-0.08,1.24,11.87,1499158149,4.7411664264,362835.279793,1.607924E7
QRK,119,0.0712773,2.735E-5,866631.0,1.7826527E7,2.50101047E8,2.50101047E8,-0.44,-1.66,36.39,1499158141,0.0626774799,762069.369957,1.5675703E7
XDN,120,0.00256276,9.8E-7,691700.0,1.7640116E7,6.883249141E9,6.883249141E9,-2.59,18.89,-6.15,1499158148,0.0022535553,608244.3199,1.5511783E7
GUP,121,0.234944,9.016E-5,468996.0,1.76208E7,7.5E7,9.885515E7,1.33,13.36,-11.9,1499158163,0.2065973016,412410.225612,1.5494798E7
RADS,122,5.32956,0.00204515,216908.0,1.7479881E7,3279798.0,3279798.0,-1.61,7.34,-2.58,1499158153,4.6865325973,190737.399076,1.5370881E7
IOC,123,1.06813,4.0988E-4,48155.4,1.7459465E7,1.6345824E7,1.6345824E7,-2.93,-0.67,-2.67,1499158146,0.9392569111,42345.3065238,1.5352928E7
NXC,124,0.262291,1.0065E-4,372472.0,1.7448013E7,6.6521586E7,6.6521586E7,-1.27,12.49,-0.64,1499158158,0.230644804,327532.135784,1.5342858E7
NVC,125,9.60989,0.00368768,1126600.0,1.6973447E7,1766248.0,1766248.0,-0.05,5.6,3.04,1499158141,8.4504279418,990672.3302,1.4925549E7
UNY,126,0.0828883,3.181E-5,510587.0,1.6743437E7,2.02E8,1.0E10,-3.23,4.6,10.8,1499158164,0.0728875779,448983.146689,1.4723291E7
PTOY,127,0.238061,9.135E-5,1879120.0,1.666427E7,7.0E7,1.00002E8,-2.02,-5.77,17.16,1499158165,0.2093382262,1652398.53464,1.4653676E7
MOON,128,7.43657E-5,3.0E-8,21443.9,1.6515486E7,2.22084720277E11,2.22084720277E11,16.04,5.74,-12.78,1499158142,6.53933E-5,18856.6291333,1.4522843E7
DTB,129,0.708817,2.72E-4,41886.1,1.6124033E7,2.2747809E7,2.2747809E7,-1.04,6.13,9.85,1499158162,0.6232961025,36832.4163767,1.417862E7
MUE,130,0.123031,4.721E-5,118410.0,1.5405844E7,1.25219204E8,1.25219204E8,0.88,1.89,11.63,1499158147,0.1081869408,104123.47827,1.3547083E7
VOX,131,0.0726701,2.789E-5,135058.0,1.5260721E7,2.1E8,2.1E8,-0.4,9.97,11.14,1499158153,0.0639022344,118762.847126,1.3419469E7
XBC,132,154.993,0.0594766,3702980.0,1.5192678E7,98022.0,98022.0,-3.11,3.5,-34.93,1499158145,136.292629571,3256204.35406,1.3359636E7
TIME,133,21.0151,0.00806428,575878.0,1.4923092E7,710113.0,710113.0,-1.25,2.4,9.78,1499158162,18.4795651397,506396.591666,1.3122576E7
ECN,134,4.77993,0.00183424,83938.9,1.4807526E7,3097854.0,2.11386746E8,-0.34,17.16,15.32,1499158164,4.2032171057,73811.4198983,1.3020954E7
FAIR,135,0.27722,1.0638E-4,25940.5,1.4741648E7,5.3176712E7,5.3176712E7,-0.55,3.91,34.94,1499158144,0.2437725753,22810.7008535,1.2963024E7
FTC,136,0.0876815,3.365E-5,1654720.0,1.46721E7,1.6733404E8,1.6733404E8,-1.01,8.28,4.11,1499158141,0.077102464,1455073.06784,1.2901867E7
SIB,137,0.981268,3.7655E-4,77104.3,1.4669245E7,1.4949275E7,1.4949275E7,-0.5,6.23,80.18,1499158150,0.862875072,67801.4348921,1.2899357E7
IFC,138,1.54446E-4,6.0E-8,961061.0,1.3992232E7,9.059627491E10,9.059627491E10,0.34,0.9,-0.61,1499158141,1.358116E-4,845106.107167,1.2304027E7
VRC,139,0.45508,1.7463E-4,390469.0,1.3781736E7,3.0284204E7,3.0284204E7,-0.38,3.95,13.92,1499158144,0.4001732328,343357.743743,1.2118928E7
NOTE,140,0.109341,4.196E-5,126481.0,1.365093E7,1.24847313E8,1.24847313E8,0.01,7.11,-13.71,1499158143,0.0961486803,111220.687907,1.2003904E7
LMC,141,0.061972,2.378E-5,558096.0,1.3045511E7,2.10506529E8,2.95506529E8,-0.45,0.6,-3.56,1499158159,0.0544948923,490760.043312,1.1471531E7
XBY,142,0.0199337,7.65E-6,75521.3,1.2956905E7,6.5E8,6.5E8,-4.14,23.64,19.72,1499158164,0.0175286393,66409.4285911,1.1393616E7
HEAT,143,0.478117,1.8347E-4,19719.0,1.2950323E7,2.7086096E7,2.7086096E7,-0.58,-6.11,-9.35,1499158154,0.4204307496,17339.843493,1.1387828E7
FRST,144,2.82967,0.00108585,72640.6,1.2815574E7,4528999.0,1.1E8,-2.63,1.19,9.83,1499158159,2.4882618255,63876.2936882,1.1269336E7
XPM,145,0.642343,2.4649E-4,1685270.0,1.2686193E7,1.9749873E7,1.9749873E7,0.23,5.68,-17.73,1499158141,0.56484239,1481937.11869,1.1155565E7
CLAM,146,5.05811,0.00194099,441124.0,1.2664852E7,2503870.0,1.6252996E7,0.01,8.14,12.6,1499158146,4.4478338542,387901.066028,1.11368E7
FLDC,147,0.02462,9.45E-6,715893.0,1.2500362E7,5.07731988E8,1.0E9,0.05,16.32,6.88,1499158146,0.0216495231,629518.361871,1.0992155E7
BCY,148,0.527506,2.0242E-4,151633.0,1.2279514E7,2.3278435E7,2.3278435E7,-2.35,12.05,6.72,1499158170,0.4638608186,133338.023651,1.0797954E7
MGC,149,0.121378,4.658E-5,616309.0,1.2221795E7,1.0069201E8,1.0569201E8,-1.36,9.6,-13.62,1499158164,0.1067333802,541949.470223,1.0747199E7
PEPECASH,150,0.0173559,6.66E-6,6519.35,1.2181829E7,7.01884009E8,7.01884009E8,-0.64,14.83,8.2,1499158156,0.0152618586,5732.77086445,1.0712054E7
BITCNY,151,0.144357,5.54E-5,2056240.0,1.210676E7,8.38668E7,8.38668E7,0.27,1.36,3.23,1499158147,0.1269398949,1808148.47528,1.0646043E7
GOLOS,152,0.0966387,3.708E-5,21848.5,1.2005561E7,1.24231399E8,1.24231399E8,-4.83,6.05,-1.86,1499158158,0.0849789509,19212.4129295,1.0557054E7
XCN,153,0.0355485,1.364E-5,2091830.0,1.1991925E7,3.37339845E8,3.37339845E8,0.42,-1.1,24.16,1499158146,0.0312594668,1839444.43501,1.0545064E7
ION,154,0.824495,3.1639E-4,95265.9,1.1980187E7,1.4530333E7,2.0430333E7,-0.56,18.86,36.05,1499158156,0.7250172048,83771.7833673,1.0534741E7
SPR,155,1.39722,5.3617E-4,108798.0,1.1634236E7,8326703.0,8326703.0,-0.21,19.01,68.0,1499158147,1.2286412153,95671.194906,1.023053E7
DBIC,156,2.22755,8.5479E-4,8402.51,1.1425135E7,5129014.0,6146942.0,-0.33,20.32,298.78,1499158170,1.9587894098,7388.72196097,1.0046658E7
